Source	Target	Type
16_7_Blood_1_56	16_7_Blood_2_234	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_234	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_235	primary_parent
16_7_Blood_1_31	16_7_Blood_2_235	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_236	primary_parent
16_7_Blood_1_58	16_7_Blood_2_236	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_237	primary_parent
16_7_Blood_1_58	16_7_Blood_2_237	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_237	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_238	primary_parent
16_7_Blood_1_58	16_7_Blood_2_238	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_238	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_239	primary_parent
16_7_Blood_1_28	16_7_Blood_2_239	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_239	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_240	primary_parent
16_7_Blood_1_47	16_7_Blood_2_240	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_240	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_241	primary_parent
16_7_Blood_1_58	16_7_Blood_2_241	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_241	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_242	primary_parent
16_7_Blood_1_28	16_7_Blood_2_242	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_243	primary_parent
16_7_Blood_1_56	16_7_Blood_2_243	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_244	primary_parent
16_7_Blood_1_7	16_7_Blood_2_244	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_244	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_245	primary_parent
16_7_Blood_1_28	16_7_Blood_2_245	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_245	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_245	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_246	primary_parent
16_7_Blood_1_58	16_7_Blood_2_246	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_246	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_247	primary_parent
16_7_Blood_1_56	16_7_Blood_2_247	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_247	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_248	primary_parent
16_7_Blood_1_7	16_7_Blood_2_248	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_249	primary_parent
16_7_Blood_1_47	16_7_Blood_2_249	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_250	primary_parent
16_7_Blood_1_7	16_7_Blood_2_250	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_250	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_251	primary_parent
16_7_Blood_1_7	16_7_Blood_2_251	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_251	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_252	primary_parent
16_7_Blood_1_58	16_7_Blood_2_252	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_253	primary_parent
16_7_Blood_1_31	16_7_Blood_2_253	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_253	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_253	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_254	primary_parent
16_7_Blood_1_7	16_7_Blood_2_254	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_254	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_255	primary_parent
16_7_Blood_1_28	16_7_Blood_2_255	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_255	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_256	primary_parent
16_7_Blood_1_7	16_7_Blood_2_256	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_257	primary_parent
16_7_Blood_1_58	16_7_Blood_2_257	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_257	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_258	primary_parent
16_7_Blood_1_31	16_7_Blood_2_258	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_259	primary_parent
16_7_Blood_1_56	16_7_Blood_2_259	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_260	primary_parent
16_7_Blood_1_47	16_7_Blood_2_260	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_260	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_260	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_261	primary_parent
16_7_Blood_1_28	16_7_Blood_2_261	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_261	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_262	primary_parent
16_7_Blood_1_28	16_7_Blood_2_262	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_262	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_262	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_263	primary_parent
16_7_Blood_1_28	16_7_Blood_2_263	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_263	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_264	primary_parent
16_7_Blood_1_47	16_7_Blood_2_264	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_264	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_264	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_265	primary_parent
16_7_Blood_1_47	16_7_Blood_2_265	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_265	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_265	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_266	primary_parent
16_7_Blood_1_7	16_7_Blood_2_266	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_266	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_267	primary_parent
16_7_Blood_1_28	16_7_Blood_2_267	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_267	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_268	primary_parent
16_7_Blood_1_58	16_7_Blood_2_268	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_268	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_269	primary_parent
16_7_Blood_1_47	16_7_Blood_2_269	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_269	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_270	primary_parent
16_7_Blood_1_56	16_7_Blood_2_270	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_271	primary_parent
16_7_Blood_1_58	16_7_Blood_2_271	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_271	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_272	primary_parent
16_7_Blood_1_31	16_7_Blood_2_272	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_272	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_272	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_273	primary_parent
16_7_Blood_1_58	16_7_Blood_2_273	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_273	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_274	primary_parent
16_7_Blood_1_58	16_7_Blood_2_274	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_274	recombination_parent_3
16_7_Blood_1_7	16_7_Blood_2_275	primary_parent
16_7_Blood_1_47	16_7_Blood_2_275	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_276	primary_parent
16_7_Blood_1_28	16_7_Blood_2_276	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_276	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_277	primary_parent
16_7_Blood_1_28	16_7_Blood_2_277	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_277	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_278	primary_parent
16_7_Blood_1_47	16_7_Blood_2_278	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_278	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_279	primary_parent
16_7_Blood_1_28	16_7_Blood_2_279	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_280	primary_parent
16_7_Blood_1_58	16_7_Blood_2_280	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_281	primary_parent
16_7_Blood_1_47	16_7_Blood_2_281	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_282	primary_parent
16_7_Blood_1_51	16_7_Blood_2_282	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_282	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_283	primary_parent
16_7_Blood_1_51	16_7_Blood_2_283	recombination_parent_2
16_7_Blood_1_35	16_7_Blood_2_283	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_284	primary_parent
16_7_Blood_1_51	16_7_Blood_2_284	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_285	primary_parent
16_7_Blood_1_17	16_7_Blood_2_285	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_285	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_285	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_286	primary_parent
16_7_Blood_1_49	16_7_Blood_2_286	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_286	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_287	primary_parent
16_7_Blood_1_61	16_7_Blood_2_287	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_288	primary_parent
16_7_Blood_1_51	16_7_Blood_2_288	recombination_parent_1
16_7_Blood_1_29	16_7_Blood_2_288	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_288	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_289	primary_parent
16_7_Blood_1_29	16_7_Blood_2_289	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_289	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_290	primary_parent
16_7_Blood_1_61	16_7_Blood_2_290	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_290	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_291	primary_parent
16_7_Blood_1_49	16_7_Blood_2_291	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_292	primary_parent
16_7_Blood_1_29	16_7_Blood_2_292	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_292	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_292	recombination_parent_3
16_7_Blood_1_48	16_7_Blood_2_293	primary_parent
16_7_Blood_1_48	16_7_Blood_2_293	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_293	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_294	primary_parent
16_7_Blood_1_17	16_7_Blood_2_294	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_295	primary_parent
16_7_Blood_1_26	16_7_Blood_2_295	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_296	primary_parent
16_7_Blood_1_26	16_7_Blood_2_296	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_296	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_297	primary_parent
16_7_Blood_1_61	16_7_Blood_2_297	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_297	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_298	primary_parent
16_7_Blood_1_26	16_7_Blood_2_298	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_298	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_299	primary_parent
16_7_Blood_1_51	16_7_Blood_2_299	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_299	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_299	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_300	primary_parent
16_7_Blood_1_35	16_7_Blood_2_300	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_300	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_301	primary_parent
16_7_Blood_1_49	16_7_Blood_2_301	recombination_parent_1
16_7_Blood_1_61	16_7_Blood_2_301	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_301	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_302	primary_parent
16_7_Blood_1_49	16_7_Blood_2_302	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_303	primary_parent
16_7_Blood_1_61	16_7_Blood_2_303	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_303	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_304	primary_parent
16_7_Blood_1_49	16_7_Blood_2_304	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_305	primary_parent
16_7_Blood_1_26	16_7_Blood_2_305	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_306	primary_parent
16_7_Blood_1_51	16_7_Blood_2_306	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_307	primary_parent
16_7_Blood_1_35	16_7_Blood_2_307	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_308	primary_parent
16_7_Blood_1_48	16_7_Blood_2_308	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_308	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_309	primary_parent
16_7_Blood_1_49	16_7_Blood_2_309	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_310	primary_parent
16_7_Blood_1_17	16_7_Blood_2_310	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_311	primary_parent
16_7_Blood_1_35	16_7_Blood_2_311	recombination_parent_1
16_7_Blood_1_61	16_7_Blood_2_311	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_311	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_312	primary_parent
16_7_Blood_1_51	16_7_Blood_2_312	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_313	primary_parent
16_7_Blood_1_51	16_7_Blood_2_313	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_313	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_314	primary_parent
16_7_Blood_1_49	16_7_Blood_2_314	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_314	recombination_parent_2
16_7_Blood_1_29	16_7_Blood_2_314	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_315	primary_parent
16_7_Blood_1_49	16_7_Blood_2_315	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_315	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_316	primary_parent
16_7_Blood_1_26	16_7_Blood_2_316	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_316	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_317	primary_parent
16_7_Blood_1_49	16_7_Blood_2_317	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_317	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_318	primary_parent
16_7_Blood_1_29	16_7_Blood_2_318	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_318	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_319	primary_parent
16_7_Blood_1_26	16_7_Blood_2_319	recombination_parent_2
16_7_Blood_1_61	16_7_Blood_2_319	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_320	primary_parent
16_7_Blood_1_51	16_7_Blood_2_320	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_320	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_321	primary_parent
16_7_Blood_1_49	16_7_Blood_2_321	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_321	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_322	primary_parent
16_7_Blood_1_49	16_7_Blood_2_322	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_322	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_323	primary_parent
16_7_Blood_1_26	16_7_Blood_2_323	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_323	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_323	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_324	primary_parent
16_7_Blood_1_35	16_7_Blood_2_324	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_324	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_325	primary_parent
16_7_Blood_1_48	16_7_Blood_2_325	recombination_parent_2
16_7_Blood_1_35	16_7_Blood_2_325	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_326	primary_parent
16_7_Blood_1_29	16_7_Blood_2_326	recombination_parent_1
16_7_Blood_1_29	16_7_Blood_2_326	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_326	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_327	primary_parent
16_7_Blood_1_49	16_7_Blood_2_327	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_327	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_327	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_328	primary_parent
16_7_Blood_1_35	16_7_Blood_2_328	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_328	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_329	primary_parent
16_7_Blood_1_61	16_7_Blood_2_329	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_329	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_330	primary_parent
16_7_Blood_1_51	16_7_Blood_2_330	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_331	primary_parent
16_7_Blood_1_26	16_7_Blood_2_331	recombination_parent_2
16_7_Blood_1_29	16_7_Blood_2_331	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_332	primary_parent
16_7_Blood_1_61	16_7_Blood_2_332	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_332	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_332	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_333	primary_parent
16_7_Blood_1_17	16_7_Blood_2_333	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_333	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_334	primary_parent
16_7_Blood_1_61	16_7_Blood_2_334	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_334	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_334	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_335	primary_parent
16_7_Blood_1_26	16_7_Blood_2_335	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_336	primary_parent
16_7_Blood_1_35	16_7_Blood_2_336	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_337	primary_parent
16_7_Blood_1_17	16_7_Blood_2_337	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_337	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_338	primary_parent
16_7_Blood_1_51	16_7_Blood_2_338	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_339	primary_parent
16_7_Blood_1_17	16_7_Blood_2_339	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_339	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_340	primary_parent
16_7_Blood_1_17	16_7_Blood_2_340	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_341	primary_parent
16_7_Blood_1_17	16_7_Blood_2_341	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_341	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_342	primary_parent
16_7_Blood_1_51	16_7_Blood_2_342	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_343	primary_parent
16_7_Blood_1_51	16_7_Blood_2_343	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_343	recombination_parent_2
16_7_Blood_1_29	16_7_Blood_2_343	recombination_parent_3
16_7_Blood_1_17	16_7_Blood_2_344	primary_parent
16_7_Blood_1_26	16_7_Blood_2_344	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_344	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_344	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_345	primary_parent
16_7_Blood_1_17	16_7_Blood_2_345	recombination_parent_1
16_7_Blood_1_61	16_7_Blood_2_345	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_346	primary_parent
16_7_Blood_1_26	16_7_Blood_2_346	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_346	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_347	primary_parent
16_7_Blood_1_49	16_7_Blood_2_347	recombination_parent_2
16_7_Blood_1_35	16_7_Blood_2_347	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_348	primary_parent
16_7_Blood_1_26	16_7_Blood_2_348	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_348	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_349	primary_parent
16_7_Blood_1_17	16_7_Blood_2_349	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_349	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_350	primary_parent
16_7_Blood_1_29	16_7_Blood_2_350	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_351	primary_parent
16_7_Blood_1_17	16_7_Blood_2_351	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_351	recombination_parent_2
16_7_Blood_1_61	16_7_Blood_2_351	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_352	primary_parent
16_7_Blood_1_51	16_7_Blood_2_352	recombination_parent_1
16_7_Blood_1_61	16_7_Blood_2_352	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_353	primary_parent
16_7_Blood_1_17	16_7_Blood_2_353	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_353	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_354	primary_parent
16_7_Blood_1_61	16_7_Blood_2_354	recombination_parent_1
16_7_Blood_1_17	16_7_Blood_2_354	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_355	primary_parent
16_7_Blood_1_17	16_7_Blood_2_355	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_355	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_356	primary_parent
16_7_Blood_1_48	16_7_Blood_2_356	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_357	primary_parent
16_7_Blood_1_35	16_7_Blood_2_357	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_357	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_358	primary_parent
16_7_Blood_1_49	16_7_Blood_2_358	recombination_parent_2
16_7_Blood_1_29	16_7_Blood_2_358	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_359	primary_parent
16_7_Blood_1_51	16_7_Blood_2_359	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_359	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_360	primary_parent
16_7_Blood_1_49	16_7_Blood_2_360	recombination_parent_1
16_7_Blood_1_29	16_7_Blood_2_360	recombination_parent_2
16_7_Blood_1_48	16_7_Blood_2_360	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_361	primary_parent
16_7_Blood_1_48	16_7_Blood_2_361	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_362	primary_parent
16_7_Blood_1_61	16_7_Blood_2_362	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_363	primary_parent
16_7_Blood_1_49	16_7_Blood_2_363	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_363	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_364	primary_parent
16_7_Blood_1_48	16_7_Blood_2_364	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_364	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_365	primary_parent
16_7_Blood_1_17	16_7_Blood_2_365	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_365	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_366	primary_parent
16_7_Blood_1_48	16_7_Blood_2_366	recombination_parent_1
16_7_Blood_1_51	16_7_Blood_2_366	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_367	primary_parent
16_7_Blood_1_26	16_7_Blood_2_367	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_367	recombination_parent_2
16_7_Blood_1_26	16_7_Blood_2_367	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_368	primary_parent
16_7_Blood_1_26	16_7_Blood_2_368	recombination_parent_1
16_7_Blood_1_35	16_7_Blood_2_368	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_369	primary_parent
16_7_Blood_1_51	16_7_Blood_2_369	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_369	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_369	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_370	primary_parent
16_7_Blood_1_49	16_7_Blood_2_370	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_371	primary_parent
16_7_Blood_1_51	16_7_Blood_2_371	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_372	primary_parent
16_7_Blood_1_48	16_7_Blood_2_372	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_373	primary_parent
16_7_Blood_1_29	16_7_Blood_2_373	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_374	primary_parent
16_7_Blood_1_35	16_7_Blood_2_374	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_375	primary_parent
16_7_Blood_1_51	16_7_Blood_2_375	recombination_parent_2
16_7_Blood_1_35	16_7_Blood_2_375	recombination_parent_3
16_7_Blood_1_49	16_7_Blood_2_376	primary_parent
16_7_Blood_1_29	16_7_Blood_2_376	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_376	recombination_parent_2
16_7_Blood_1_49	16_7_Blood_2_377	primary_parent
16_7_Blood_1_35	16_7_Blood_2_377	recombination_parent_1
16_7_Blood_1_26	16_7_Blood_2_377	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_377	recombination_parent_3
16_7_Blood_1_51	16_7_Blood_2_378	primary_parent
16_7_Blood_1_51	16_7_Blood_2_378	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_378	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_379	primary_parent
16_7_Blood_1_51	16_7_Blood_2_379	recombination_parent_1
16_7_Blood_1_49	16_7_Blood_2_379	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_380	primary_parent
16_7_Blood_1_17	16_7_Blood_2_380	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_381	primary_parent
16_7_Blood_1_35	16_7_Blood_2_381	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_382	primary_parent
16_7_Blood_1_29	16_7_Blood_2_382	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_383	primary_parent
16_7_Blood_1_26	16_7_Blood_2_383	recombination_parent_1
16_7_Blood_1_48	16_7_Blood_2_383	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_384	primary_parent
16_7_Blood_1_49	16_7_Blood_2_384	recombination_parent_1
16_7_Blood_1_29	16_7_Blood_2_384	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_385	primary_parent
16_7_Blood_1_35	16_7_Blood_2_385	recombination_parent_2
16_7_Blood_1_51	16_7_Blood_2_386	primary_parent
16_7_Blood_1_51	16_7_Blood_2_386	recombination_parent_2
16_7_Blood_1_17	16_7_Blood_2_386	recombination_parent_3
