Source	Target	Type
16_0_Lung_2_0	16_0_Lung_3_53	primary_parent
16_0_Lung_2_4	16_0_Lung_3_53	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_54	primary_parent
16_0_Lung_2_4	16_0_Lung_3_54	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_55	primary_parent
16_0_Lung_2_4	16_0_Lung_3_55	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_55	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_56	primary_parent
16_0_Lung_2_4	16_0_Lung_3_56	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_56	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_57	primary_parent
16_0_Lung_2_4	16_0_Lung_3_57	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_58	primary_parent
16_0_Lung_2_4	16_0_Lung_3_58	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_59	primary_parent
16_0_Lung_2_0	16_0_Lung_3_59	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_59	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_60	primary_parent
16_0_Lung_2_4	16_0_Lung_3_60	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_61	primary_parent
16_0_Lung_2_0	16_0_Lung_3_61	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_62	primary_parent
16_0_Lung_2_4	16_0_Lung_3_62	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_62	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_63	primary_parent
16_0_Lung_2_0	16_0_Lung_3_63	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_63	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_64	primary_parent
16_0_Lung_2_4	16_0_Lung_3_64	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_64	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_65	primary_parent
16_0_Lung_2_4	16_0_Lung_3_65	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_66	primary_parent
16_0_Lung_2_0	16_0_Lung_3_66	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_67	primary_parent
16_0_Lung_2_4	16_0_Lung_3_67	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_67	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_68	primary_parent
16_0_Lung_2_0	16_0_Lung_3_68	recombination_parent_2
16_0_Blood_3_17	16_0_Lung_3_69	Transmission
16_0_Blood_3_18	16_0_Lung_3_70	Transmission
16_0_Blood_3_26	16_0_Lung_3_71	Transmission
16_0_Blood_3_34	16_0_Lung_3_72	Transmission
16_0_Blood_3_111	16_0_Lung_3_73	Transmission
16_0_Blood_3_132	16_0_Lung_3_74	Transmission
16_0_Blood_3_141	16_0_Lung_3_75	Transmission
16_0_Blood_3_164	16_0_Lung_3_76	Transmission
16_0_Blood_3_171	16_0_Lung_3_77	Transmission
16_0_Blood_3_203	16_0_Lung_3_78	Transmission
16_0_Lung_3_3	16_0_Blood_3_204	Transmission
16_0_Lung_3_16	16_0_Blood_3_205	Transmission
16_0_Lung_3_17	16_0_Blood_3_206	Transmission
16_0_Lung_3_26	16_0_Blood_3_207	Transmission
16_0_Lung_3_65	16_0_Blood_3_208	Transmission
16_0_Lung_3_66	16_0_Blood_3_209	Transmission
16_0_Lung_3_73	16_0_Blood_3_210	Transmission
